target_id,95_r1,105_r1,115_r1,125_r1,145_r1,160_r1,175_r1,190_r1,205_r1,220_r1,95_r2,105_r2,115_r2,125_r2,145_r2,160_r2,175_r2,190_r2,205_r2,220_r2,95_r3,105_r3,115_r3,125_r3,145_r3,160_r3,175_r3,190_r3,205_r3,220_r3
FBtr0346274,22.6124,22.6908,19.3054,28.7932,21.5421,14.8984,15.2378,22.8889,7.27066,13.2676,30.7191,25.1105,29.6521,19.4301,17.0616,28.5951,20.7635,10.663,7.0347,5.86551,31.798,35.1023,20.7032,23.2741,19.0089,10.2365,11.0193,7.89392,10.3495,1.76068
FBtr0082364,28.2507,30.8869,25.5959,26.9002,21.8002,6.58174,12.3246,18.4639,7.17932,17.6935,39.6215,39.5475,35.4879,25.6462,16.166,13.7722,13.1726,17.7135,21.4472,16.8702,47.2567,43.7561,41.062,36.9512,22.9752,6.99235,10.1755,14.2754,18.1685,17.9128
FBtr0077081,38.1069,41.6636,27.5641,35.0179,24.103,8.75967,8.79529,13.9909,10.887,37.132,71.9941,64.0133,55.5054,29.6448,27.621,16.0163,7.59419,15.0844,21.4076,53.403,66.5011,56.4171,40.8527,30.0906,28.4279,9.32243,5.31175,7.59361,26.2494,38.6268
FBtr0081290,13.9318,16.9952,15.317,17.5817,22.3339,15.7546,23.8069,28.6331,17.3884,51.4803,25.4034,25.861,25.4616,15.8768,21.9498,23.7942,23.6991,31.0018,32.9945,51.2628,27.1374,24.5153,25.1207,18.4499,17.9455,12.7234,18.9784,28.5064,34.2278,30.8389
FBtr0087861,177.093,202.352,210.242,257.589,290.98,236.747,333.715,331.015,159.173,337.644,234.362,270.816,308.202,238.168,238.201,294.235,337.324,275.027,315.391,275.655,261.657,306.094,273.422,277.383,301.31,189.362,255.462,242.457,334.692,283.517
FBtr0075091,0,0.0294398,0.0391681,0.0155443,0,0,0,0,0,0.0327978,0,0,0,0,0,0,0.0423331,0.0102537,0,0.0523298,0,0,0,0,0,0.0310017,0,0,0,0
FBtr0345812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0087789,0,0,0.0240618,0,0,0.181397,0,0.531336,0.144883,0.281877,0,0,0,0,0,0.0719553,0,0,0.305209,0.0951759,0,0,0,0,0,0,0.0705203,0.319318,0,0.241686
FBtr0331985,0.0828556,0.251398,0.239746,0.242318,0.116431,0,0.184762,0,0,0,0.0974841,0.158357,0.20453,0.102603,0.110807,0,0.259772,0.331406,0,0.204824,0.310771,0.31265,0.105443,0.0337268,0.158822,0.120709,0.13126,0,0.404153,0
FBtr0086522,0,0,0,0,0,0.0348304,0.0156336,0,0,0,0,0,0,0,0,0,0,0.0144972,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334005,0,0,0,0,0,3.25E-05,1.43E-05,0,0,0,0,0,0,0,0,0,0,8.46E-06,0,0,0,0,0,0,0,0,0,0.00942265,0,0
FBtr0334006,0,0,0.0108884,0.051904,0.0248648,0,0,0.0874074,0,0.0547804,0.0209308,0,0.00971968,0.0128191,0.0368078,0.0544419,0.00588619,0,0.0367875,0,0,0,0,0.0167701,0.0132502,0,0.00608155,0,0.010086,0.0109294
FBtr0081541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930802,0,0
FBtr0305969,0.0156363,0.0489687,0,0.0122926,0.113778,0.174979,0.253112,0.527475,0.263951,0.956002,0.0264549,0.0226413,0.0206982,0.0243114,0.0697043,0.0774206,0.245254,0.223688,0.8311,0.822112,0.0194343,0,0.00831264,0.0713809,0.0125633,0.0774655,0.23021,0.33548,0.453232,1.41198
FBtr0074075,49.0865,46.558,36.1566,32.3855,26.511,8.38631,6.18339,9.44629,2.16075,4.17142,86.5417,67.4848,57.3274,39.4641,21.1163,16.0081,7.37047,6.78524,4.73536,7.2192,81.3987,63.0071,47.817,41.4901,24.2839,10.4598,5.85587,4.38308,4.04932,2.82254
FBtr0088889,10.2117,7.76163,4.21446,3.02948,2.50227,0.100907,0.389278,0,0.571218,0.73573,2.05613,1.61215,1.32377,2.06019,0.380664,0,0.327105,0.923075,1.50062,2.46485,2.88636,4.16034,1.24532,2.53203,1.46006,0.0789592,0.481162,1.10182,1.03252,2.70302
FBtr0088888,23.7013,24.932,13.3022,14.075,8.31074,2.05785,2.65505,4.85569,4.41895,13.2919,47.0965,37.4687,27.1768,13.1431,4.11334,4.99696,2.86534,3.44909,8.10069,14.361,44.0806,34.0362,18.5197,14.5199,7.07566,1.65394,1.0651,3.99388,6.14977,8.57365
FBtr0070715,0,0.0312653,0,0,0,0,0.132035,0.0626528,0.156672,0.196164,0,0.045508,0.0139359,0,0,0,0.0759226,0.114364,0.474789,0.472714,0.0654012,0.0516889,0,0,0,0.0123516,0.0261613,0.12778,0.260394,0.689493
FBtr0071486,0,0,0,0,0.124314,0.169108,0.210561,0.569472,0.146247,0.895622,0.00461794,0.172613,0.0326491,0.0836223,0.192735,0.433497,0.42786,1.44034,0.848755,1.04535,0.0803851,0,0.0676239,0.206605,0,0.438297,0.512551,0.279179,1.4645,0
FBtr0340390,0,0,0,0,0,0,0,0,0,0.0782703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0086653,0,0,0,0,0,0,0,0,0.135721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122733,0.0535695,0.0189209,0,0,0
FBtr0340391,0,0,0,0,0,0,0.0895034,0.0531487,0,0.136872,0,0,0,0,0,0,0,0,0.11196,0.400778,0,0,0,0,0,0,0,0.108026,0,0.106379
FBtr0112479,0,0.0351617,0,0,0,0,0.11735,0,0,0.52072,0,0,0,0,0,0,0,0.036644,0.59158,0.495551,0,0,0,0,0,0,0,0.0350991,0.260096,0.701341
FBtr0333542,20.6927,20.658,22.5789,22.126,27.5237,17.5241,26.8813,31.5127,11.7724,21.9973,37.5049,38.6872,32.6469,15.9523,20.6037,31.6011,28.5576,28.6741,25.3827,24.0767,41.887,39.9521,40.6066,32.0965,34.0471,15.157,17.6483,25.2809,24.9654,19.0085
FBtr0077882,2.17501,3.32391,1.42597,3.9707,2.57724,1.90844,2.35478,5.88583,1.55081,4.01691,4.55586,4.60358,1.96311,2.50018,3.09957,2.38851,4.80705,2.92532,1.91935,2.50146,6.37141,1.6629,1.55023,1.29626,2.12797,0.798244,2.50552,1.07426,2.33289,2.4498
FBtr0339401,0.154965,0.145985,0.0290938,0,0.110732,0,0,0.0584113,0.11677,0.0486507,0.0185674,0,0.0779917,0,0.294919,0.0579316,0.0471487,0.0304922,0,0.12953,0.134134,0,0,0,0,0.0921475,0.0650843,0.0889681,0.0540252,0.0292304
FBtr0345706,0,0,0,0,0,0.157677,0,0,0,0,0,0.364467,0,0.147166,0,0,0,0,0.0212267,0,0,0.110856,0,0,0,0,0,0,0,0
FBtr0300627,0,0,0,0,0,0,1.25657,0,0,0.494927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140514,0
FBtr0336994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0303219,0,0,0,0,0,0.0088225,0.0118808,0,0,0.00588759,0,0,0.00626271,0,0.0118618,0.0140475,0,0.00733954,0,0.012505,0,0,0,0,0,0,0,0.0107989,0,0.00704216
FBtr0080908,0.214148,0.298231,1.15306,1.12541,0.163627,0,0,0.175492,0,0,0.844133,0.667052,0.0815562,0.269207,0.419574,0,0.149217,0,0.193721,0,0.147606,1.08503,1.16493,0,0.189392,0.169099,0.111528,0.261191,0,0.134251
FBtr0331619,0.124318,0.0779071,0.171181,0.547519,0.283134,0.24936,0.302047,0.534617,0.0398319,0.149535,0.341317,0.000222977,0.508927,0,0,0.673197,0.102327,0.124674,0,0.0353475,0.902697,0.42808,1.28421,1.62208,0.140536,0.107014,0.183552,0.0227706,0.312829,0
FBtr0078611,0,0,0.0512821,0,0.0195181,0,0,0,0,0,0,0,0,0,0,0,0,0.0134325,0,0,0,0.0283124,0,0,0,0,0,0,0.0237963,0
FBtr0077439,19.8499,15.1859,9.31184,6.36581,2.87856,2.24909,6.98854,9.58379,7.4201,23.4959,32.8493,22.4208,13.9807,5.30763,2.00675,3.00614,7.42514,11.0552,17.0874,31.2922,35.4633,24.1726,9.52982,7.68321,2.56046,2.23686,5.98085,9.12797,15.4556,18.789
FBtr0088794,0.0260989,0,0,0,0,0,0.0871784,0,0.0172423,0,0,0,0,0,0,0.0514546,0,0.0179837,0.159689,0.0153011,0,0,0,0,0,0.0271897,0.00959868,0,0.0159246,0.0517437
FBtr0300596,28.7012,27.8975,22.238,18.7061,16.091,4.75564,6.84189,12.0625,5.57316,13.0181,43.7984,40.28,29.8871,29.0802,8.5413,8.87978,5.84302,10.134,14.7945,24.8217,51.9473,49.4586,34.3488,27.7343,9.86116,4.73205,5.58643,7.60712,13.453,12.825
FBtr0300598,11.5965,13.1249,11.1019,9.27536,7.59038,2.8333,2.11023,3.07258,0.474512,3.05749,15.1712,15.9238,12.9025,11.9276,6.36801,2.56429,3.11089,3.04537,3.7494,4.66599,23.0716,22.4156,14.5455,10.874,5.73326,2.14391,1.67671,2.48496,0.865512,2.8159
FBtr0340016,3.55355,2.76901,2.39933,0.472141,2.3653,0.986238,1.98048,0.200532,0.622372,1.20E-08,3.80832,2.67791,2.41163,1.63245,1.36228,1.89179,0.395368,0.72934,0.553396,0.716449,5.8687,4.21542,4.88548,3.84426,1.48938,0.538706,1.13774,0.863696,2.11589,0
FBtr0300597,0.0898886,0.519355,0,0.337391,0,0,0.888142,0.420752,0.745926,0.452835,0.337486,0,0.0965727,0.377522,0.354541,0,0.75881,0.292798,0.903835,2.10532,0.314406,0,0,0.167275,0,0.276726,0.491514,1.09181,0.714307,1.85895
FBtr0070995,2.19612,3.4456,2.95024,2.91145,3.05849,1.12325,4.02027,4.07959,4.87274,6.62094,4.27543,3.29315,2.36899,2.62164,0.969376,1.24658,3.61016,4.34771,6.09578,8.84714,2.85583,1.8603,1.50261,2.84462,1.72279,1.43626,2.9174,4.11861,5.76935,4.49931
FBtr0300177,31.6745,39.5127,35.2275,48.4373,44.5066,12.4003,5.5559,5.4223,3.91463,14.4279,49.982,39.6339,52.6277,44.5135,33.3567,24.3017,5.44916,6.39673,9.91905,13.4342,42.7873,49.2683,47.0538,42.8362,32.8395,8.74232,4.81377,5.3121,7.35429,5.51577
FBtr0309111,0.60197,0.741949,0.176132,0.396879,0.164891,1.79683,4.01811,4.13732,1.05028,2.37215,0.693958,1.40717,0.426017,0.950364,0.515907,0.873038,3.67751,3.55008,3.22427,3.85528,1.09146,1.31333,0.502174,0.381863,1.97E-05,1.19579,3.33173,2.93895,1.54159,2.14376
FBtr0309102,0,0,0,0,0.0762506,0,1.1321,0.679166,0,0.671729,0,0,0,0,0,0,0.189615,0.409851,0.527988,1.22004,0,0,0,0,0,0.166054,0.480026,0.22995,0.36381,1.19676
FBtr0309107,3.08215,3.14352,2.12826,2.5847,3.76744,3.70423,5.74343,5.53611,2.20175,6.66263,1.57049,3.30037,2.79344,2.56484,3.89341,3.83528,4.80471,5.41396,7.19585,7.99322,3.89656,3.41397,3.5564,3.62624,4.03646,3.80693,4.57522,6.15584,6.05736,6.07581
FBtr0309103,0,0,0,0,0,0.000170311,0.464059,0,0,0,0,0,0,0.147273,0,0,0.313992,3.34E-07,0,0,0,0,0,0,0,0.201319,0,0,0,0
FBtr0309113,0.070669,0.0633352,0.0751376,0.0742961,0.196313,1.49247,5.46208,7.99104,2.94415,7.91356,0.149729,0.0738322,0.178559,0.191734,0.417797,0.833037,7.71271,6.34936,7.79753,8.2615,0.205729,0.0577145,0.0783411,0.104104,0.0951053,2.08192,5.55806,6.08696,6.38409,7.34704
FBtr0309110,0.223448,0.437751,0.599595,0.332954,0.211606,0.794005,2.23452,1.75565,1.20741,2.20278,0.0041867,0.170995,0.130984,0.383729,0.0584096,1.17995,1.58201,2.93156,2.63533,4.34619,0.0953586,0.120752,0.136338,0.818299,1.15078,1.56635,2.0427,2.67026,4.71461,5.3073
FBtr0309114,0.0261344,0.172879,0.370983,0.334041,0.748845,0.588657,1.42466,3.50588,1.56091,2.86827,0.944745,0,0.212235,0.841267,0.459984,0.204183,2.25555,2.95218,3.66823,5.93638,0.87071,0.739631,0.586788,0.659416,0.0694064,0.511511,2.04946,1.65353,3.17715,3.7615
FBtr0309112,0.0779722,0.0241735,0,0,0,0,0.000621123,0,0.0689082,0,0,0,0,0.13963,0,2.65E-10,0,1.29E-08,0,0.843613,0.00011177,0,0,0,0,0,0,0,1.51331,0.843778
FBtr0309105,0,0.0807723,0.249637,0.317834,0.0894774,0.155924,1.13156,1.11281,0.418361,1.03823,0,0,0.147426,0,0,0.197419,0.328072,0.738661,1.37315,1.47226,0,0,0,0,0.142454,0.359784,1.04642,1.15545,1.49044,1.0313
FBtr0309109,1.23027,1.13262,0.944712,0.685081,0.654903,0.255567,0.239695,1.62415,0.936893,2.43503,0.0385766,1.02866,0.896956,1.79227,0.108002,0.358633,0.805229,1.61988,1.82935,3.07554,0.820436,0.969629,0.585225,1.03949,0.401506,0.245103,0.50036,1.41715,3.57371,3.94472
FBtr0309108,2.66123,1.64052,0.227523,0.73401,0.430938,0.72358,0.57008,4.1916,0.813296,2.62652,5.54771,7.0838,2.29837,3.79246,0.965575,0.289163,2.37673,2.13752,2.38483,2.94078,7.35696,8.31118,1.83053,0.429953,3.69E-06,0.225103,1.08184,1.66502,1.05848,1.50222
FBtr0309115,0,0,0,0,0.0546496,0,0.398823,1.29E-08,0.0374938,1.32E-06,0.0926018,0,0.110463,0,0,0.0821461,0,5.40E-08,0,0.0731733,0,0,0,0,0,0,0,0.768479,0.626748,0.856622
FBtr0309106,0.502552,0.144106,0.918322,2.36772,4.29721,3.64381,4.83566,13.9097,3.36179,12.4022,2.09505,0.825911,2.42493,6.39796,3.73047,3.63105,7.96538,14.1499,15.4067,22.4566,4.26068,2.40493,4.31525,3.36197,4.90949,3.1209,4.49688,9.15037,10.3604,10.1138
FBtr0309104,19.0129,16.0289,12.4371,5.23715,4.977,1.23204,0.000143244,3.79E-05,0.354932,2.92E-07,31.8646,19.9687,15.4805,9.39809,2.79112,1.60724,0,8.73E-05,2.70E-06,10.7775,44.0371,31.7092,9.67499,9.75337,3.00917,2.19606,9.25E-10,1.44E-07,1.86278,1.97929
FBtr0340491,0,0.0798578,0,0.0472134,0,0.359247,0.840829,0.757663,0.411933,1.05999,0,0,0,0,0.479332,0.0720564,1.15758,1.12807,1.66664,1.9297,0.131205,0,0.0407568,0.0685265,0.100232,0.501784,0.937879,0.578707,1.05627,2.02021
FBtr0300696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088573,0,0,0,0,0.0180913,0,0,0,0,0,0.0335342,0,0
FBtr0079169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137977,0,0,0,0,0,0,0,0,0,0
FBtr0079168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0113067,0,0.0450958,0.153279,0.210637,0.0658144,0.160794,0.231815,0.712849,0.362271,1.05651,0.283108,0.415759,0.285133,0,0.152587,0.322674,0.723083,0.846368,1.17324,1.87253,0.0747021,0.298314,0.12468,0.255316,0.305909,0.285507,0.52013,0.788582,0.972447,1.3142
FBtr0330634,0.437215,0.549417,0.171214,0.362958,0.208637,0,0.745478,0.263762,0.760235,1.9417,0.0874344,0,0.116954,0.510931,0.152202,0.183433,0.622402,0.887247,2.11265,1.24437,0.166961,0.576994,8.58E-11,0.132734,0,0.142212,0.485988,0.823852,1.42887,2.48372
FBtr0330633,0.913501,0.0966149,0.532075,0.0795544,0.229291,0.405293,0,0,0,0.16334,0,2.89E-10,0.837011,0.125313,0,0.0991023,0,0.0329331,0.0614592,0.245213,1.11831,1.45437,0.283414,0.230136,0,0,0.0792065,0,0.0680209,0
FBtr0330632,0.913501,0.0966149,0.532075,0.0795544,0.229291,0.405293,0,0,0,0.16334,0,2.89E-10,0.837011,0.125313,0,0.0991023,0,0.0329331,0.0614592,0.245213,1.11831,1.45437,0.283414,0.230136,0,0,0.0792065,0,0.0680209,0
FBtr0088088,0.0403436,0.214453,0,0.000238046,8.30E-06,0,0,0,0,0,0,0.00767212,0,0.0626613,0.0426479,2.74E-09,0,0,0,0,0,0.00751016,0.0397522,0,0,0.0625,0,0.0463928,0.000226659,0
FBtr0113068,0.538304,0.423888,0.204215,0.714382,0.256553,0.126844,0.483535,0.569554,0.289288,1.15776,0.503105,0.234373,0.269377,0.166336,0,0.342424,0.712364,0.609686,1.51523,1.33625,1.0066,0.0815711,0.189339,0.346656,0,0.236439,0.231388,0.536315,0.741078,1.38975
FBtr0113069,38.6385,37.1347,24.2097,22.9511,10.7129,2.03989,2.79229,4.0612,4.30497,7.86529,56.2472,43.7702,35.2341,21.5146,5.84989,3.18548,4.06698,5.11661,6.03042,10.7669,59.7463,43.3053,28.6821,26.4892,6.79004,2.73229,2.94635,4.45073,6.32589,6.25089
FBtr0075075,44.8056,49.8855,39.0743,44.4845,53.8992,45.8486,49.7827,56.47,35.0649,73.3779,56.8651,51.0886,62.0139,48.1872,56.0925,54.5898,53.1464,53.6808,60.0528,69.0043,51.3052,51.6534,56.5972,48.7921,44.5765,35.1942,51.9527,48.7962,58.8918,52.7469
FBtr0073467,0,0,0,0,0.0317267,0,0,0,0.125413,0,0,0,0,0,0,0,0.0225033,0,0.105899,0,0,0,0,0,0,0,0,0.0634932,0.116281,0.0418934
FBtr0346269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0339769,0,0,0,0.0073034,0.0340708,0.183183,0.748137,0.0833354,0,0.518923,0,0.0662723,0,0,0.0473086,0.0886912,0,0.175933,0,0,0,0,0,0.013729,0.0668996,0.121106,0.0699326,0,0.243336,0
FBtr0073939,0,0,0,0.00160006,0.00858205,0,0.181285,0.0178762,0.168605,0.101274,0,0.0155684,0,0,0.00951903,0.023366,0.181575,0,2.31699,0.718187,0,0,0,0.00353217,0.0149208,0.0296353,0.0177,0.321233,0.0473525,2.36008
FBtr0303270,0,0.0105748,0.0211313,0,0.0241279,0,0.053651,0.0848163,0.0636455,0.239218,0.00677064,0,0.00471573,0,0,0.0105665,0.0514063,0.116074,0.276646,0.385946,0.00885387,0,0,0,0.0385758,0.0334386,0.0885175,0.0812142,0.137013,0.530263
FBtr0302992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165472,0,0,0,0,0,0,0,0,0,0,0,0.00945009,0.0204817
FBtr0344379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0083167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751888,0,0,0,0,0,0,0,0,0,0
FBtr0070679,0.0103699,0.0205124,0,0,0,0,0.184882,0.10964,0.205649,0.515098,0.0612195,0,0.0365788,0.0160662,0.0692462,0.0136479,0.088585,0.428797,0.784601,0.97331,0.0400576,0.0452264,0,0,0,0.0216139,0.0152589,0.160818,0.506321,0.260497
FBtr0083850,0,0.00701243,0,0,0,0,0,0.0843304,0.0984191,0.387363,0,0,0,0,0,0.0139952,0.0075705,0.0366467,0.0828328,0.399262,0,0,0.0112896,0,0.01703,0.0443324,0,0.0430194,0.402344,0.54837
FBtr0343684,0,0,0,0.00915697,0.017548,0,0,0,0,0.0386566,0,0,0.0154344,0.0271358,0,0.0115247,0.0249239,0.0180915,0.0292092,0,0,0,0,0,0,0.0547212,0.00643824,0.0708596,0.0213558,0
FBtr0112965,3.79897,5.82366,3.88348,4.73525,5.51702,3.82345,2.79169,2.47667,0.776974,2.13774,4.63608,2.84645,5.54904,6.19373,2.50274,3.16587,1.84302,1.62755,1.30076,2.35506,6.23311,3.81673,4.80976,7.07245,6.42364,3.09834,2.04838,2.12973,2.25974,1.14919
FBtr0309254,1.72848,0.0105928,1.26383,3.75917,3.69596,2.7234,5.13356,4.81113,0.102544,1.72195,11.4786,7.14641,7.73452,1.44333,4.29689,5.44514,4.5411,2.68142,1.5067,0.998639,10.1495,6.92751,12.6429,8.94827,3.35965,3.55615,0.286592,1.40577,1.81113,0.0936297
FBtr0071295,12.6574,12.2474,14.5005,14.3721,14.5155,10.8279,11.7027,4.89718,0.211554,0.664211,9.04367,2.15062,13.6405,12.1973,9.55976,6.19454,11.2856,5.18979,2.40961,0.859704,15.518,12.1956,10.0643,17.3499,9.2632,8.49877,7.95356,4.66654,2.12418,0.572864
FBtr0071298,16.8095,13.6152,16.5606,17.5296,19.304,10.5755,10.5186,17.7364,1.17526,1.67955,37.2956,20.7228,25.4734,23.3675,19.2576,17.9865,13.897,9.91494,1.13266,0.957837,32.5902,21.1139,31.9874,18.1177,23.0797,11.5111,8.30988,7.73396,4.24794,1.04719
FBtr0071294,0.156873,0.0649197,0.108611,0,0.663051,0.585706,0.248212,0.188479,0.101483,0.305986,0.196112,0.123261,0.100888,0.0873389,0.863966,1.16737,0.378494,0.461657,0.215005,0.346533,0.272547,0.550858,0.282538,0.255109,0.351404,0.164449,0.426989,0.289621,0.166691,0.156998
FBtr0071296,0.0723381,0.0465829,0.0518436,0,0.25737,1.90E-08,0.0395809,0.232318,0.147045,0.0845415,0.148537,0.108069,0.0883303,0.115675,0.84946,0.560602,0.0339726,3.45E-05,0.104325,0.208433,0.114762,2.40E-08,0.311824,0.523409,0.515604,0.0721124,0.238484,0,0.0871145,0.113372
FBtr0333808,7.28018,7.35866,8.94062,7.54613,6.35474,4.06186,2.36648,3.35475,1.3418,1.30587,8.11669,5.04166,11.5841,10.1444,8.20956,5.32496,4.577,1.61774,2.64812,1.85295,10.5139,7.94451,6.82118,6.61013,8.06347,4.06191,3.83403,1.96176,0.880864,2.34077
FBtr0071297,5.84218,4.35617,2.98956,6.26973,5.71475,2.5359,2.10331,5.87179,0.305849,0.192802,6.77177,1.91791,5.47342,8.67453,2.75185,3.04376,1.06268,3.15659,1.2118,0.528058,6.47495,5.22508,6.81888,7.00066,6.94188,3.81283,4.38976,2.01833,1.14939,0.423012
FBtr0309255,0.540991,0.583381,0.234309,0.566832,0.676986,0.273273,0.152561,0.767683,0.305708,0.160671,0.9347,0.710085,0.781039,1.08247,0.184188,0.49656,2.6295,0.599242,0.186358,0.462908,0.609379,0.442997,0.837883,0.902036,1.30513,0.419579,0.352359,1.56444,0.29928,0.237036
FBtr0310371,0.465187,0.343491,0.332528,0.870717,0.785116,0.823989,4.96026,8.25083,4.40951,5.70412,3.77988,0,0.336277,0,0,3.9469,6.34444,4.34767,2.62986,6.33107,0.625716,0,1.60399,1.05541,1.54783,0.642214,2.40209,1.89321,8.09531,5.52076
FBtr0072437,67.3478,76.4466,73.1881,75.3718,92.1762,69.8156,91.2041,105.848,35.3082,104.73,84.7123,106.124,96.1372,78.4873,82.9372,81.7067,101.758,116.911,100.4,102.048,102.269,98.6661,108.951,77.4939,111.931,71.0812,79.102,85.9922,94.0214,72.3492
FBtr0331421,0,0,0,0,0.02048,0.434655,1.03047,0.922194,0.542214,0.852783,0,0,0,0,0.0987252,0.225849,1.31341,0.9459,0.970816,2.83665,0,0,0,0,0,0.806498,0.910306,1.2295,1.32618,2.54559
FBtr0331420,12.1609,14.1723,13.0246,17.632,25.4218,18.9791,18.9322,18.9426,3.91407,4.50686,27.2937,25.2158,20.1193,15.7871,25.0508,23.2412,19.4366,12.3802,9.31181,5.79123,17.832,14.8329,19.3871,21.5141,19.1282,14.2111,20.1227,10.5352,8.12913,6.92
FBtr0331422,0.863303,0.324653,0.292145,0.2514,1.02376,0.385211,3.05764,2.62258,1.04397,2.2814,0.883797,0,0.5285,0.605146,0,0.729432,2.30537,3.35118,1.45385,1.85617,0.471874,0.147095,0,1.19684,1.43169,0.422345,1.54038,1.98264,2.36019,2.05977
FBtr0075049,34.6298,39.7758,35.3701,45.9002,56.2472,44.5702,41.6938,41.4813,6.0038,11.1193,47.2919,39.1468,58.0498,41.237,56.878,50.9531,49.344,26.6192,13.6598,8.51953,59.0407,55.5172,55.5032,48.4493,55.16,38.148,44.8276,28.4548,14.364,6.88036
FBtr0346715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343628,4.77516,7.23002,5.35104,4.68453,2.80403,0.147295,0.493931,0,4.48E-10,0,4.82944,2.61308,5.49655,4.59093,1.66363,1.52363,0.270372,3.80E-10,5.36E-10,0.28016,5.88652,6.13661,5.93309,3.70977,2.6979,3.61E-09,2.74E-09,0.11474,0,3.74E-10
FBtr0113169,1.25749,0.939787,0.635832,0.34868,0.643986,0.481426,0,0.160396,0.160377,0.191063,0.666826,0,0.379811,0.238196,0.161361,0,0.0706908,0.263039,0.193028,0,0.448418,1.17559,0.851439,0,0.942522,0.63251,0.306282,0,0.275328,0.160503
FBtr0083660,36.4349,36.0101,35.8414,40.4908,51.4984,37.1365,62.5171,63.4596,29.1276,66.5411,64.2835,46.3802,52.8244,36.3745,45.0018,48.3722,57.4543,76.2396,56.4888,72.182,55.9528,47.0025,60.9699,45.0538,53.2919,31.5434,41.9134,50.7635,67.3789,51.4941
FBtr0332259,5.82673,4.20551,4.64579,5.05759,5.45845,5.47904,7.06205,10.5507,2.12755,5.42182,8.88079,9.16916,6.84686,5.83649,5.98821,8.92963,6.40417,9.56687,5.58644,7.09649,6.31494,8.18037,7.11675,5.71094,8.78289,5.7755,6.89876,6.90729,6.189,6.80223
FBtr0087421,24.1725,29.151,22.7901,30.4288,25.3017,13.4983,21.3449,20.3956,10.49,24.0725,27.0583,34.1674,33.3552,26.1848,22.0024,21.5123,20.0884,22.0431,21.3862,31.0001,39.8244,37.5219,39.6002,31.4973,20.2336,11.801,15.71,20.6172,24.4877,21.7655
FBtr0091830,322.989,359.971,313.097,815.942,913.035,911.56,276.84,197.94,123.513,314.276,511.649,344.053,466.035,440.601,830.992,1094.26,318.538,170.699,194.872,630.313,319.874,377.212,361.391,581.744,729.587,576.238,218.033,140.685,126.779,489.601
FBtr0070537,0,0,0,0,0,0,0,0,0,0,0,0,0.0479363,0,0.0904705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32332
FBtr0072625,0.0987919,0.499518,0.993474,0.102575,0.1644,0.108465,0,0.130121,0.0433218,0.360307,1.20914,0,0.753138,0.0503986,0,0.171433,0.0233198,0.0226645,0.109763,0.461284,0.289735,1.57441,0.695326,0.0668557,0,0.136872,0.193408,0.0438481,0.160708,0.521031
FBtr0334046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265737,0,0
FBtr0077125,32.7969,40.2798,33.2048,42.2885,41.112,15.4981,10.4678,10.871,6.80553,16.4178,44.9646,50.3131,51.2339,39.7717,34.0155,30.3704,9.80231,13.7623,13.0308,22.6978,47.8538,47.7702,47.929,42.3752,34.5173,18.3629,7.5038,9.45685,15.8238,14.0374
